# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.1.0" 
Date_of_run______________________________________________________________ (date)_________________________ "13/01/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "10:39" 
User_____________________________________________________________________ (username)_____________________     "jedwal" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "squid" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________ "v3.2.1-81-gef0c5066" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________      "merge" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/IPP-HGW/jedwal/PROCESS/stellarator_analysis/design_space_R_B/HTS_high_stress/results/B_8.00/squid.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            7 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
Objective_function_name__________________________________________________ (objf_name)____________________ "major radius          " 
Normalised_objective_function____________________________________________ (norm_objf)____________________ 3.47369204499397988e+00 OP 
Square_root_of_the_sum_of_squares_of_the_constraint_residuals____________ (sqsumsq)______________________ 3.20438816330429169e-11 OP 
VMCON_convergence_parameter______________________________________________ (convergence_parameter)________ 2.42295154694506020e-07 OP 
Number_of_optimising_solver_iterations___________________________________ (nviter)_______________________            5 OP 
rmajor___________________________________________________________________ (itvar001)_____________________ 1.73684602249699012e+01 
rmajor_(final_value/initial_value)_______________________________________ (xcm001)_______________________ 8.68423011248494969e-01 
rmajor_(range_normalised)________________________________________________ (nitvar001)____________________ 3.68423011248494969e-01 
rmajor_(upper_bound)_____________________________________________________ (boundu001)____________________ 3.00000000000000000e+01 
rmajor_(lower_bound)_____________________________________________________ (boundl001)____________________ 1.00000000000000000e+01 
temp_plasma_electron_vol_avg_kev_________________________________________ (itvar002)_____________________ 8.02601684978496088e+00 
temp_plasma_electron_vol_avg_kev_(final_value/initial_value)_____________ (xcm002)_______________________ 1.14657383568356575e+00 
temp_plasma_electron_vol_avg_kev_(range_normalised)______________________ (nitvar002)____________________ 4.18834737482080000e-01 
temp_plasma_electron_vol_avg_kev_(upper_bound)___________________________ (boundu002)____________________ 1.50000000000000000e+01 
temp_plasma_electron_vol_avg_kev_(lower_bound)___________________________ (boundl002)____________________ 3.00000000000000000e+00 
nd_plasma_electrons_vol_avg______________________________________________ (itvar003)_____________________ 2.26069338042031342e+20 
nd_plasma_electrons_vol_avg_(final_value/initial_value)__________________ (xcm003)_______________________ 1.13034669021015666e+00 
nd_plasma_electrons_vol_avg_(range_normalised)___________________________ (nitvar003)____________________ 7.26182733489004861e-01 
nd_plasma_electrons_vol_avg_(upper_bound)________________________________ (boundu003)____________________ 3.00000000000000000e+20 
nd_plasma_electrons_vol_avg_(lower_bound)________________________________ (boundl003)____________________ 3.00000000000000000e+19 
hfact____________________________________________________________________ (itvar004)_____________________ 9.77796157475754435e-01 
hfact_(final_value/initial_value)________________________________________ (xcm004)_______________________ 9.77796157475754435e-01 
hfact_(range_normalised)_________________________________________________ (nitvar004)____________________ 7.31496797896462048e-01 
hfact_(upper_bound)______________________________________________________ (boundu004)____________________ 1.30000000000000004e+00 
hfact_(lower_bound)______________________________________________________ (boundl004)____________________ 1.00000000000000006e-01 
t_tf_superconductor_quench_______________________________________________ (itvar005)_____________________ 1.10502704281326931e+01 
t_tf_superconductor_quench_(final_value/initial_value)___________________ (xcm005)_______________________ 1.10502704281326936e+00 
